date,from_code ,to_code,sku,qty,unit_cost,unit_price,extended_cost,extended_retail,dataset
6/1/2021,YYC-WH,YYC-NW,BK1085,11,6.81,14.15,74.91,155.65,bookstore_inventory
6/1/2021,YYC-WH,YYC-SE,BK1085,14,6.81,14.15,95.34,198.1,bookstore_inventory
6/1/2021,YYC-WH,YYC-DT,BK1086,14,12.99,24.59,181.86,344.26,bookstore_inventory
6/1/2021,YYC-WH,YYC-NW,BK1086,11,12.99,24.59,142.89,270.49,bookstore_inventory
6/1/2021,YYC-WH,YYC-SE,BK1086,13,12.99,24.59,168.87,319.67,bookstore_inventory
6/1/2021,YYC-WH,YYC-DT,BK1087,12,10.15,22.3,121.8,267.6,bookstore_inventory
6/1/2021,YYC-WH,YYC-NW,BK1087,9,10.15,22.3,91.35,200.7,bookstore_inventory
6/1/2021,YYC-WH,YYC-SE,BK1087,6,10.15,22.3,60.9,133.8,bookstore_inventory
6/1/2021,YYC-WH,YYC-DT,BK1088,24,13.45,30.7,322.8,736.8,bookstore_inventory
6/1/2021,YYC-WH,YYC-NW,BK1088,14,13.45,30.7,188.3,429.8,bookstore_inventory
6/1/2021,YYC-WH,YYC-SE,BK1088,15,13.45,30.7,201.75,460.5,bookstore_inventory
6/1/2021,YYC-WH,YYC-DT,BK1089,20,6.55,15.46,131,309.2,bookstore_inventory
6/1/2021,YYC-WH,YYC-NW,BK1089,7,6.55,15.46,45.85,108.22,bookstore_inventory
6/1/2021,YYC-WH,YYC-SE,BK1089,10,6.55,15.46,65.5,154.6,bookstore_inventory
6/1/2021,YYC-WH,YYC-DT,BK1090,14,16.46,31.93,230.44,447.02,bookstore_inventory
6/1/2021,YYC-WH,YYC-NW,BK1090,18,16.46,31.93,296.28,574.74,bookstore_inventory
6/1/2021,YYC-WH,YYC-SE,BK1090,14,16.46,31.93,230.44,447.02,bookstore_inventory
6/1/2021,YYC-WH,YYC-DT,BK1091,22,17.68,33.9,388.96,745.8,bookstore_inventory
6/1/2021,YYC-WH,YYC-NW,BK1091,11,17.68,33.9,194.48,372.9,bookstore_inventory
6/1/2021,YYC-WH,YYC-SE,BK1091,7,17.68,33.9,123.76,237.3,bookstore_inventory
6/1/2021,YYC-WH,YYC-DT,BK1092,14,17.63,33.02,246.82,462.28,bookstore_inventory
6/1/2021,YYC-WH,YYC-NW,BK1092,9,17.63,33.02,158.67,297.18,bookstore_inventory
6/1/2021,YYC-WH,YYC-SE,BK1092,7,17.63,33.02,123.41,231.14,bookstore_inventory
6/1/2021,YYC-WH,YYC-DT,BK1093,15,15,33.68,225,505.2,bookstore_inventory
6/1/2021,YYC-WH,YYC-NW,BK1093,5,15,33.68,75,168.4,bookstore_inventory
6/1/2021,YYC-WH,YYC-SE,BK1093,9,15,33.68,135,303.12,bookstore_inventory
6/1/2021,YYC-WH,YYC-DT,BK1094,17,7.56,17.35,128.52,294.95,bookstore_inventory
6/1/2021,YYC-WH,YYC-NW,BK1094,8,7.56,17.35,60.48,138.8,bookstore_inventory
6/1/2021,YYC-WH,YYC-SE,BK1094,4,7.56,17.35,30.24,69.4,bookstore_inventory
6/1/2021,YYC-WH,YYC-DT,BK1095,18,15.1,27.51,271.8,495.18,bookstore_inventory
6/1/2021,YYC-WH,YYC-NW,BK1095,21,15.1,27.51,317.1,577.71,bookstore_inventory
6/1/2021,YYC-WH,YYC-SE,BK1095,10,15.1,27.51,151,275.1,bookstore_inventory
6/1/2021,YYC-WH,YYC-DT,BK1096,11,6.3,15.47,69.3,170.17,bookstore_inventory
6/1/2021,YYC-WH,YYC-NW,BK1096,12,6.3,15.47,75.6,185.64,bookstore_inventory
6/1/2021,YYC-WH,YYC-SE,BK1096,7,6.3,15.47,44.1,108.29,bookstore_inventory
6/1/2021,YYC-WH,YYC-DT,BK1097,17,6.27,11.51,106.59,195.67,bookstore_inventory
6/1/2021,YYC-WH,YYC-NW,BK1097,14,6.27,11.51,87.78,161.14,bookstore_inventory
6/1/2021,YYC-WH,YYC-SE,BK1097,12,6.27,11.51,75.24,138.12,bookstore_inventory
6/1/2021,YYC-WH,YYC-DT,BK1098,19,9.88,21.53,187.72,409.07,bookstore_inventory
6/1/2021,YYC-WH,YYC-NW,BK1098,18,9.88,21.53,177.84,387.54,bookstore_inventory
6/1/2021,YYC-WH,YYC-SE,BK1098,11,9.88,21.53,108.68,236.83,bookstore_inventory
6/1/2021,YYC-WH,YYC-DT,BK1099,29,11.86,27.23,343.94,789.67,bookstore_inventory
6/1/2021,YYC-WH,YYC-NW,BK1099,17,11.86,27.23,201.62,462.91,bookstore_inventory
6/1/2021,YYC-WH,YYC-SE,BK1099,4,11.86,27.23,47.44,108.92,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1000,22,8.09,18.92,177.98,416.24,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1000,10,8.09,18.92,80.9,189.2,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1000,6,8.09,18.92,48.54,113.52,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1001,19,10.75,24.49,204.25,465.31,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1001,12,10.75,24.49,129,293.88,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1001,13,10.75,24.49,139.75,318.37,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1002,9,15.1,31.89,135.9,287.01,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1002,5,15.1,31.89,75.5,159.45,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1002,6,15.1,31.89,90.6,191.34,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1003,17,14.35,28.58,243.95,485.86,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1003,25,14.35,28.58,358.75,714.5,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1003,9,14.35,28.58,129.15,257.22,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1004,14,7.85,19.61,109.9,274.54,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1004,9,7.85,19.61,70.65,176.49,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1004,5,7.85,19.61,39.25,98.05,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1005,17,15.79,33.13,268.43,563.21,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1005,14,15.79,33.13,221.06,463.82,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1005,8,15.79,33.13,126.32,265.04,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1006,8,8.69,18.39,69.52,147.12,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1006,15,8.69,18.39,130.35,275.85,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1006,6,8.69,18.39,52.14,110.34,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1007,24,8.69,16.64,208.56,399.36,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1007,12,8.69,16.64,104.28,199.68,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1007,6,8.69,16.64,52.14,99.84,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1008,13,12.44,29.31,161.72,381.03,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1008,13,12.44,29.31,161.72,381.03,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1008,10,12.44,29.31,124.4,293.1,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1009,19,13.12,29.99,249.28,569.81,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1009,9,13.12,29.99,118.08,269.91,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1009,15,13.12,29.99,196.8,449.85,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1010,12,12.96,25.33,155.52,303.96,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1010,6,12.96,25.33,77.76,151.98,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1010,11,12.96,25.33,142.56,278.63,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1011,35,7.1,13.19,248.5,461.65,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1011,13,7.1,13.19,92.3,171.47,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1011,20,7.1,13.19,142,263.8,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1012,12,16.53,37.63,198.36,451.56,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1012,10,16.53,37.63,165.3,376.3,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1012,12,16.53,37.63,198.36,451.56,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1013,4,9.19,20.75,36.76,83,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1013,6,9.19,20.75,55.14,124.5,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1013,8,9.19,20.75,73.52,166,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1014,15,7.55,15.03,113.25,225.45,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1014,10,7.55,15.03,75.5,150.3,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1014,7,7.55,15.03,52.85,105.21,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1015,18,16.66,41.08,299.88,739.44,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1015,13,16.66,41.08,216.58,534.04,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1015,16,16.66,41.08,266.56,657.28,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1016,7,17.47,33.29,122.29,233.03,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1016,8,17.47,33.29,139.76,266.32,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1016,6,17.47,33.29,104.82,199.74,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1017,13,16.35,34.38,212.55,446.94,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1017,5,16.35,34.38,81.75,171.9,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1017,4,16.35,34.38,65.4,137.52,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1018,20,15.71,38.65,314.2,773,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1018,10,15.71,38.65,157.1,386.5,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1018,7,15.71,38.65,109.97,270.55,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1019,9,13.86,29.02,124.74,261.18,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1019,17,13.86,29.02,235.62,493.34,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1019,11,13.86,29.02,152.46,319.22,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1020,21,12.61,28.33,264.81,594.93,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1020,23,12.61,28.33,290.03,651.59,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1020,12,12.61,28.33,151.32,339.96,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1021,25,7.04,14.63,176,365.75,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1021,10,7.04,14.63,70.4,146.3,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1021,11,7.04,14.63,77.44,160.93,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1022,25,10.9,21.71,272.5,542.75,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1022,16,10.9,21.71,174.4,347.36,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1022,17,10.9,21.71,185.3,369.07,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1023,20,10.47,26.06,209.4,521.2,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1023,16,10.47,26.06,167.52,416.96,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1023,10,10.47,26.06,104.7,260.6,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1024,21,9.12,19.03,191.52,399.63,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1024,8,9.12,19.03,72.96,152.24,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1024,5,9.12,19.03,45.6,95.15,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1025,32,14.68,35.61,469.76,1139.52,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1025,11,14.68,35.61,161.48,391.71,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1025,17,14.68,35.61,249.56,605.37,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1026,22,11.95,23.43,262.9,515.46,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1026,12,11.95,23.43,143.4,281.16,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1026,16,11.95,23.43,191.2,374.88,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1027,14,6.97,13.59,97.58,190.26,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1027,9,6.97,13.59,62.73,122.31,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1027,10,6.97,13.59,69.7,135.9,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1028,8,8.64,15.74,69.12,125.92,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1028,8,8.64,15.74,69.12,125.92,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1028,6,8.64,15.74,51.84,94.44,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1029,19,14.2,32.04,269.8,608.76,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1029,10,14.2,32.04,142,320.4,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1029,9,14.2,32.04,127.8,288.36,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1030,12,6.91,14.22,82.92,170.64,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1030,11,6.91,14.22,76.01,156.42,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1030,4,6.91,14.22,27.64,56.88,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1031,27,16.21,38.99,437.67,1052.73,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1031,8,16.21,38.99,129.68,311.92,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1031,17,16.21,38.99,275.57,662.83,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1032,15,11.94,25.45,179.1,381.75,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1032,12,11.94,25.45,143.28,305.4,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1032,12,11.94,25.45,143.28,305.4,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1033,19,11.77,29.16,223.63,554.04,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1033,10,11.77,29.16,117.7,291.6,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1033,11,11.77,29.16,129.47,320.76,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1034,25,13.11,25.3,327.75,632.5,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1034,15,13.11,25.3,196.65,379.5,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1034,11,13.11,25.3,144.21,278.3,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1035,14,15.9,38.29,222.6,536.06,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1035,11,15.9,38.29,174.9,421.19,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1035,6,15.9,38.29,95.4,229.74,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1036,23,10.17,23.83,233.91,548.09,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1036,14,10.17,23.83,142.38,333.62,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1036,16,10.17,23.83,162.72,381.28,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1037,18,14.14,33.08,254.52,595.44,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1037,13,14.14,33.08,183.82,430.04,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1037,8,14.14,33.08,113.12,264.64,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1038,18,12.79,30.59,230.22,550.62,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1038,17,12.79,30.59,217.43,520.03,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1038,8,12.79,30.59,102.32,244.72,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1039,28,9.2,21.46,257.6,600.88,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1039,29,9.2,21.46,266.8,622.34,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1039,16,9.2,21.46,147.2,343.36,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1040,12,16.54,37.02,198.48,444.24,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1040,5,16.54,37.02,82.7,185.1,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1040,3,16.54,37.02,49.62,111.06,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1041,16,15.57,29.46,249.12,471.36,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1041,9,15.57,29.46,140.13,265.14,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1041,7,15.57,29.46,108.99,206.22,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1042,17,13.9,25.34,236.3,430.78,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1042,6,13.9,25.34,83.4,152.04,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1042,5,13.9,25.34,69.5,126.7,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1043,26,16.21,39.63,421.46,1030.38,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1043,15,16.21,39.63,243.15,594.45,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1043,10,16.21,39.63,162.1,396.3,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1044,12,16.41,36.62,196.92,439.44,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1044,18,16.41,36.62,295.38,659.16,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1044,14,16.41,36.62,229.74,512.68,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1045,12,14.5,34.18,174,410.16,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1045,11,14.5,34.18,159.5,375.98,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1045,10,14.5,34.18,145,341.8,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1046,21,16.04,34.28,336.84,719.88,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1046,10,16.04,34.28,160.4,342.8,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1046,9,16.04,34.28,144.36,308.52,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1047,20,14.37,27.05,287.4,541,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1047,10,14.37,27.05,143.7,270.5,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1047,15,14.37,27.05,215.55,405.75,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1048,18,14.16,26.73,254.88,481.14,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1048,13,14.16,26.73,184.08,347.49,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1048,12,14.16,26.73,169.92,320.76,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1049,17,13.42,30.6,228.14,520.2,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1049,15,13.42,30.6,201.3,459,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1049,12,13.42,30.6,161.04,367.2,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1050,30,15.03,31.58,450.9,947.4,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1050,15,15.03,31.58,225.45,473.7,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1050,11,15.03,31.58,165.33,347.38,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1051,11,7.9,15.33,86.9,168.63,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1051,13,7.9,15.33,102.7,199.29,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1051,16,7.9,15.33,126.4,245.28,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1052,14,16.57,35.53,231.98,497.42,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1052,18,16.57,35.53,298.26,639.54,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1052,14,16.57,35.53,231.98,497.42,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1053,18,16.46,30.37,296.28,546.66,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1053,7,16.46,30.37,115.22,212.59,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1053,2,16.46,30.37,32.92,60.74,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1054,12,6.35,14.02,76.2,168.24,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1054,3,6.35,14.02,19.05,42.06,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1054,5,6.35,14.02,31.75,70.1,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1055,12,15.91,31.63,190.92,379.56,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1055,14,15.91,31.63,222.74,442.82,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1055,6,15.91,31.63,95.46,189.78,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1056,11,7.55,17.81,83.05,195.91,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1056,10,7.55,17.81,75.5,178.1,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1056,2,7.55,17.81,15.1,35.62,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1057,21,10.02,20.21,210.42,424.41,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1057,17,10.02,20.21,170.34,343.57,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1057,17,10.02,20.21,170.34,343.57,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1058,15,14.92,31.61,223.8,474.15,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1058,19,14.92,31.61,283.48,600.59,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1058,12,14.92,31.61,179.04,379.32,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1059,25,7.93,14.34,198.25,358.5,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1059,6,7.93,14.34,47.58,86.04,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1059,5,7.93,14.34,39.65,71.7,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1060,14,15.82,29.28,221.48,409.92,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1060,8,15.82,29.28,126.56,234.24,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1060,8,15.82,29.28,126.56,234.24,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1061,20,15.99,33.18,319.8,663.6,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1061,13,15.99,33.18,207.87,431.34,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1061,15,15.99,33.18,239.85,497.7,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1062,10,12.09,25.82,120.9,258.2,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1062,6,12.09,25.82,72.54,154.92,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1062,6,12.09,25.82,72.54,154.92,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1063,23,6.08,13.5,139.84,310.5,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1063,20,6.08,13.5,121.6,270,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1063,16,6.08,13.5,97.28,216,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1064,14,9.44,18.92,132.16,264.88,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1064,8,9.44,18.92,75.52,151.36,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1064,6,9.44,18.92,56.64,113.52,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1065,12,13.4,30.64,160.8,367.68,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1065,5,13.4,30.64,67,153.2,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1065,3,13.4,30.64,40.2,91.92,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1066,26,17.77,42.69,462.02,1109.94,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1066,17,17.77,42.69,302.09,725.73,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1066,14,17.77,42.69,248.78,597.66,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1067,11,13.58,31.86,149.38,350.46,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1067,14,13.58,31.86,190.12,446.04,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1067,11,13.58,31.86,149.38,350.46,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1068,24,9.12,16.67,218.88,400.08,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1068,15,9.12,16.67,136.8,250.05,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1068,10,9.12,16.67,91.2,166.7,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1069,17,13.61,29.08,231.37,494.36,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1069,9,13.61,29.08,122.49,261.72,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1069,11,13.61,29.08,149.71,319.88,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1070,7,12.48,23.38,87.36,163.66,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1070,10,12.48,23.38,124.8,233.8,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1070,9,12.48,23.38,112.32,210.42,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1071,14,15.36,30.25,215.04,423.5,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1071,7,15.36,30.25,107.52,211.75,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1071,5,15.36,30.25,76.8,151.25,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1072,21,7.28,18.13,152.88,380.73,bookstore_inventory
7/1/2021,YYC-WH,YYC-NW,BK1072,18,7.28,18.13,131.04,326.34,bookstore_inventory
7/1/2021,YYC-WH,YYC-SE,BK1072,10,7.28,18.13,72.8,181.3,bookstore_inventory
7/1/2021,YYC-WH,YYC-DT,BK1073,28,15.13,28.74,423.64,804.72,bookstore_inventory
